"uid","namedLocation","domainID","siteID","plotID","collectDate","sampleID","sampleCode","kclSampleID","kclSampleCode","sampleCondition","ammoniumNAnalysisDate","kclAmmoniumNConc","ammoniumNRepNum","ammoniumNQF","ammoniumNRemarks","nitrateNitriteNAnalysisDate","kclNitrateNitriteNConc","nitrateNitriteNRepNum","nitrateNitriteNQF","nitrateNitriteNRemarks","laboratoryName","ammoniumNMethod","ammoniumNInstrument","ammoniumNAnalyzedBy","ammoniumNReviewedBy","nitrateNitriteNMethod","nitrateNitriteNInstrument","nitrateNitriteNAnalyzedBy","nitrateNitriteNReviewedBy","dataQF"
"61e001b8-874e-4795-9669-093d4c2409db","UKFS_005.basePlot.bgc","D06","UKFS","UKFS_005","2018-08-14T14:38Z","UKFS_005-M-30.5-9-20180814",NA,"UKFS_005-M-30.5-9-20180814-KCL","B00000016341","ok","2019-03-05",0.308,1,"0",NA,"2019-03-04",0.171,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"0dfd58e3-99d9-4396-82f5-01818c9a2cb7","UKFS_005.basePlot.bgc","D06","UKFS","UKFS_005","2018-08-28T14:34Z","UKFS_005-M-30.5-9-20180828",NA,"UKFS_005-M-30.5-9-20180828-KCL","B00000016337","ok","2019-02-28",0.268,1,"0",NA,"2019-03-04",0.386,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"13d71fec-c4c6-471f-808a-acac51da118b","UKFS_003.basePlot.bgc","D06","UKFS","UKFS_003","2018-08-14T14:56Z","UKFS_003-M-36.5-30.5-20180814",NA,"UKFS_003-M-36.5-30.5-20180814-KCL","B00000016335","ok","2019-02-28",0.17,1,"0",NA,"2019-03-04",0.104,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"0cdf07b2-4a9e-4c2d-aacc-f22fc283f086","UKFS_003.basePlot.bgc","D06","UKFS","UKFS_003","2018-08-28T15:13Z","UKFS_003-M-36.5-30.5-20180828",NA,"UKFS_003-M-36.5-30.5-20180828-KCL","B00000016298","ok","2019-03-05",0.115,1,"0",NA,"2019-03-04",0.639,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"06b8f32f-c9f7-4f7f-80c9-d11408c11c25","UKFS_005.basePlot.bgc","D06","UKFS","UKFS_005","2018-08-14T14:58Z","UKFS_005-M-33-28-20180814",NA,"UKFS_005-M-33-28-20180814-KCL","B00000016295","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.076,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"d1ec1445-eadd-43d6-92ae-884bc885b32c","UKFS_005.basePlot.bgc","D06","UKFS","UKFS_005","2018-08-28T14:40Z","UKFS_005-M-33-28-20180828",NA,"UKFS_005-M-33-28-20180828-KCL","B00000016332","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.096,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"52b88fec-d185-4fc0-9c5c-0f0d2b1a5d69","UKFS_009.basePlot.bgc","D06","UKFS","UKFS_009","2018-08-14T15:42Z","UKFS_009-M-5-20.5-20180814",NA,"UKFS_009-M-5-20.5-20180814-KCL","B00000016263","ok","2019-03-05",0.137,1,"0",NA,"2019-03-04",0.126,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"bbc61498-0805-412b-b647-f51564e14038","UKFS_009.basePlot.bgc","D06","UKFS","UKFS_009","2018-08-28T15:34Z","UKFS_009-M-5-20.5-20180828",NA,"UKFS_009-M-5-20.5-20180828-KCL","B00000016308","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.09,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"3dad02ad-c928-4033-96eb-43053750cbf2","UKFS_009.basePlot.bgc","D06","UKFS","UKFS_009","2018-08-14T15:55Z","UKFS_009-M-22.5-30-20180814",NA,"UKFS_009-M-22.5-30-20180814-KCL","B00000016222","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.092,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"9e8002d0-33cd-4c93-a234-a2823b60e13c","UKFS_009.basePlot.bgc","D06","UKFS","UKFS_009","2018-08-28T15:38Z","UKFS_009-M-22.5-30-20180828",NA,"UKFS_009-M-22.5-30-20180828-KCL","B00000016361","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.133,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"fbece72a-aafb-400d-a567-a09322b5f8a4","UKFS_009.basePlot.bgc","D06","UKFS","UKFS_009","2018-08-14T16:08Z","UKFS_009-M-23.5-5-20180814",NA,"UKFS_009-M-23.5-5-20180814-KCL","B00000015815","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.094,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"b9ad11e3-c7f0-42f5-8660-07b13f35780d","UKFS_009.basePlot.bgc","D06","UKFS","UKFS_009","2018-08-28T15:32Z","UKFS_009-M-23.5-5-20180828",NA,"UKFS_009-M-23.5-5-20180828-KCL","B00000016317","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.107,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"d50b8dfa-2cc8-4c55-8106-94d011fb637f","UKFS_032.basePlot.bgc","D06","UKFS","UKFS_032","2018-08-14T16:09Z","UKFS_032-M-30-29.5-20180814",NA,"UKFS_032-M-30-29.5-20180814-KCL","B00000016343","ok","2019-02-28",0.194,1,"0",NA,"2019-03-04",0.063,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"f2810fa4-7ecb-453e-8cc9-618985fae9b8","UKFS_032.basePlot.bgc","D06","UKFS","UKFS_032","2018-08-28T15:00Z","UKFS_032-M-30-29.5-20180828",NA,"UKFS_032-M-30-29.5-20180828-KCL","B00000016359","ok","2019-03-05",0.031,1,"0",NA,"2019-03-04",0.19,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"b4550f69-e45f-4f51-9b22-b1a8509b7a74","UKFS_032.basePlot.bgc","D06","UKFS","UKFS_032","2018-08-14T16:23Z","UKFS_032-M-32-8.5-20180814",NA,"UKFS_032-M-32-8.5-20180814-KCL","B00000016344","ok","2019-02-28",0.385,1,"0",NA,"2019-03-04",0.204,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"09dcd56e-7feb-440f-bb17-9db3d828404f","UKFS_032.basePlot.bgc","D06","UKFS","UKFS_032","2018-08-28T14:54Z","UKFS_032-M-32-8.5-20180828",NA,"UKFS_032-M-32-8.5-20180828-KCL","B00000016365","ok","2019-03-05",0.168,1,"0",NA,"2019-03-04",0.27,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"6b7de9fa-461b-4304-a84c-2ee676887028","UKFS_032.basePlot.bgc","D06","UKFS","UKFS_032","2018-08-14T16:31Z","UKFS_032-M-1-0.5-20180814",NA,"UKFS_032-M-1-0.5-20180814-KCL","B00000016336","ok","2019-03-05",0.04,1,"0",NA,"2019-03-04",0.069,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"d822d1c0-2e71-4ba0-b689-1b9cd782520b","UKFS_032.basePlot.bgc","D06","UKFS","UKFS_032","2018-08-28T14:49Z","UKFS_032-M-1-0.5-20180828",NA,"UKFS_032-M-1-0.5-20180828-KCL","B00000016321","ok","2019-03-05",0.017,1,"0",NA,"2019-03-04",0.109,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"be5ab2cd-3ef7-4c38-92d4-cd63b2c10d32","UKFS","D06","UKFS","","2018-08-14T17:00Z","",NA,"UKFS-20180814-BREF1-B","B00000015806","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.09,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"8ac9771b-4c80-4fc2-a5e2-b91d376bc33b","UKFS","D06","UKFS","","2018-08-14T17:00Z","",NA,"UKFS-20180814-BREF1-A","B00000015817","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.096,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"02e550ab-d0fd-4f24-b5e9-03f856ddb012","UKFS","D06","UKFS","","2018-08-14T17:00Z","",NA,"UKFS-20180814-BREF1-C","B00000015834","ok","2019-02-28",0.023,1,"0",NA,"2019-03-04",0.087,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"798468f5-7860-4749-b4eb-b4566b91f395","UKFS_004.basePlot.bgc","D06","UKFS","UKFS_004","2018-08-15T14:02Z","UKFS_004-M-21-2.5-20180815",NA,"UKFS_004-M-21-2.5-20180815-KCL","B00000016372","ok","2019-03-05",0.047,1,"0",NA,"2019-03-04",0.134,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"6ead42b6-3c4e-4a42-ab9e-95863952b091","UKFS_004.basePlot.bgc","D06","UKFS","UKFS_004","2018-08-29T14:57Z","UKFS_004-M-21-2.5-20180829",NA,"UKFS_004-M-21-2.5-20180829-KCL","B00000016576","ok","2019-03-05",0.127,1,"0",NA,"2019-03-04",0.182,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"957fe363-afc5-4c3d-8c93-ee628a50c1d0","UKFS_004.basePlot.bgc","D06","UKFS","UKFS_004","2018-08-15T14:27Z","UKFS_004-M-33-38-20180815",NA,"UKFS_004-M-33-38-20180815-KCL","B00000016369","ok","2019-03-05",0.022,1,"0",NA,"2019-03-04",0.145,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"f5749d38-27a9-49c9-84cf-46754c0f1404","UKFS_004.basePlot.bgc","D06","UKFS","UKFS_004","2018-08-29T14:47Z","UKFS_004-M-33-38-20180829",NA,"UKFS_004-M-33-38-20180829-KCL","B00000016572","ok","2019-03-05",0.171,1,"0",NA,"2019-03-04",0.295,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"ae5f7eca-d8a1-44be-b8d7-8ca71b0069b5","UKFS_004.basePlot.bgc","D06","UKFS","UKFS_004","2018-08-15T14:39Z","UKFS_004-M-14-38.5-20180815",NA,"UKFS_004-M-14-38.5-20180815-KCL","B00000016311","ok","2019-03-05",0.015,1,"0",NA,"2019-03-04",0.16,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"5c61784d-dc76-4976-935e-1e9305160542","UKFS_004.basePlot.bgc","D06","UKFS","UKFS_004","2018-08-29T14:40Z","UKFS_004-M-14-38.5-20180829",NA,"UKFS_004-M-14-38.5-20180829-KCL","B00000016573","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.175,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"35a5bd9c-fd44-4a59-832d-8a58558bd90c","UKFS_002.basePlot.bgc","D06","UKFS","UKFS_002","2018-08-15T15:22Z","UKFS_002-M-36.5-3.5-20180815",NA,"UKFS_002-M-36.5-3.5-20180815-KCL","B00000016303","ok","2019-02-28",0.114,1,"0",NA,"2019-03-04",0.401,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"d226d18b-a949-42e2-8bf2-fe46c1d9632e","UKFS_002.basePlot.bgc","D06","UKFS","UKFS_002","2018-08-29T13:52Z","UKFS_002-M-36.5-3.5-20180829",NA,"UKFS_002-M-36.5-3.5-20180829-KCL","B00000016570","ok","2019-03-05",0.063,1,"0",NA,"2019-03-04",1.038,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"eccdc672-0fca-45ea-802f-87479aea67eb","UKFS_002.basePlot.bgc","D06","UKFS","UKFS_002","2018-08-15T15:45Z","UKFS_002-M-18-0.5-20180815",NA,"UKFS_002-M-18-0.5-20180815-KCL","B00000016368","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.181,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"49501d08-4966-4c95-871a-c49298588630","UKFS_002.basePlot.bgc","D06","UKFS","UKFS_002","2018-08-29T13:57Z","UKFS_002-M-18-0.5-20180829",NA,"UKFS_002-M-18-0.5-20180829-KCL","B00000016569","ok","2019-03-05",0.069,1,"0",NA,"2019-03-04",0.36,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"2e13c772-a6e0-422d-86c9-52e70cc79966","UKFS_002.basePlot.bgc","D06","UKFS","UKFS_002","2018-08-15T16:01Z","UKFS_002-M-11.5-32-20180815",NA,"UKFS_002-M-11.5-32-20180815-KCL","B00000016302","ok","2019-02-28",0.208,1,"0",NA,"2019-03-04",0.433,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"a4497ee4-c33b-4028-8247-28d2e7cf7822","UKFS_002.basePlot.bgc","D06","UKFS","UKFS_002","2018-08-29T14:03Z","UKFS_002-M-11.5-32-20180829",NA,"UKFS_002-M-11.5-32-20180829-KCL","B00000016577","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.864,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"f23c13f4-be59-4657-89db-a17942463e81","UKFS","D06","UKFS","","2018-08-15T17:00Z","",NA,"UKFS-20180815-BREF2-A","B00000016245","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.069,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"de3dd6dc-0724-4bbe-add0-4afe13c6c8b8","UKFS","D06","UKFS","","2018-08-15T17:00Z","",NA,"UKFS-20180815-BREF2-C","B00000015833","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.061,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"dc6df298-0adf-488a-b754-589bda324124","UKFS","D06","UKFS","","2018-08-15T17:00Z","",NA,"UKFS-20180815-BREF1-C","B00000016254","ok","2019-02-28",0.042,1,"0",NA,"2019-03-04",0.087,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"48a8cb3b-d769-449c-bfd6-74bd6dfbc653","UKFS","D06","UKFS","","2018-08-15T17:00Z","",NA,"UKFS-20180815-BREF1-A","B00000016234","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.091,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
"1b88930e-49e4-4a2b-aaf5-db30ebe81767","UKFS","D06","UKFS","","2018-08-15T17:00Z","",NA,"UKFS-20180815-BREF2-B","B00000016244","ok","2019-03-05",0,1,"0",NA,"2019-03-04",0.073,1,"0",NA,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",NA
