"uid","siteID","extractionStartDate","extractionEndDate","kclReferenceID","kclBlank1ID","kclBlank1Code","kclBlank2ID","kclBlank2Code","kclBlank3ID","kclBlank3Code","remarks","dataQF"
"bb24aa7b-b92d-444e-99c8-a50448a170ef","SOAP","2018-11-13","2018-11-13","SOAP-20181113-BREF2","SOAP-20181113-BREF2-A","B00000043147","SOAP-20181113-BREF2-B","B00000043148","SOAP-20181113-BREF2-C","B00000043146",NA,NA
"4b5b0680-94ca-47cb-94cc-3cfcbd384078","SOAP","2018-11-14","2018-11-14","SOAP-20181114-BREF2","SOAP-20181114-BREF2-A","B00000043152","SOAP-20181114-BREF2-B","B00000043153","SOAP-20181114-BREF2-C","B00000043151",NA,NA
"012d3b87-88f7-47c7-b3a6-784056e6227d","TOOL","2017-07-20","2017-07-20","TOOL-20170720-BREF1","TOOL-20170720-BREF1-A",NA,"TOOL-20170720-BREF1-B",NA,"TOOL-20170720-BREF1-C",NA,NA,NA
"0dbb42b7-1e14-4bf0-bb72-9e9ff474e6c6","TOOL","2017-07-22","2017-07-22","TOOL-20170722-BREF1","TOOL-20170722-BREF1-A",NA,"TOOL-20170722-BREF1-B",NA,"TOOL-20170722-BREF1-C",NA,NA,NA
"ff95da31-c4b6-42d6-a35f-03311c003f94","TOOL","2017-07-27","2017-07-27","TOOL-20170727-BREF1","TOOL-20170727-BREF1-A",NA,"TOOL-20170727-BREF1-B",NA,"TOOL-20170727-BREF1-C",NA,NA,NA
"76456391-285c-4cf3-be9b-06a77bc7aa19","TOOL","2017-08-17","2017-08-17","TOOL-20170817-BREF1","TOOL-20170817-BREF1-A",NA,"TOOL-20170817-BREF1-B",NA,"TOOL-20170817-BREF1-C",NA,"KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.",NA
"3a698f00-f74d-4ddd-952e-3d38e1d43690","TOOL","2017-08-19","2017-08-19","TOOL-20170819-BREF1","TOOL-20170819-BREF1-A",NA,"TOOL-20170819-BREF1-B",NA,"TOOL-20170819-BREF1-C",NA,"KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.",NA
"012a0531-8e98-4ae2-b31b-2f080b811979","TOOL","2017-08-22","2017-08-22","TOOL-20170822-BREF1","TOOL-20170822-BREF1-A",NA,"TOOL-20170822-BREF1-B",NA,"TOOL-20170822-BREF1-C",NA,"KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.",NA
"e558f1e7-2c01-4a0c-9d9a-1784a0d14cd2","BONA","2019-08-27","2019-08-27","BONA-20190827-BREF1","BONA-20190827-BREF1-A","B00000046795","BONA-20190827-BREF1-B","B00000046793","BONA-20190827-BREF1-C","B00000046792",NA,NA
"42e80323-c765-4229-9253-f12b71ad9f97","BONA","2019-08-29","2019-08-29","BONA-20190829-BREF1","BONA-20190829-BREF1-A","B00000046794","BONA-20190829-BREF1-B","B00000046797","BONA-20190829-BREF1-C","B00000046796",NA,NA
"a7b02011-5b94-406d-91fd-4e2335de0573","BONA","2019-08-31","2019-08-31","BONA-20190831-BREF1","BONA-20190831-BREF1-A","B00000046798","BONA-20190831-BREF1-B","B00000046800","BONA-20190831-BREF1-C","B00000046799",NA,NA
"7efa0a4b-2416-47ee-9d46-7a7ddeec08e9","DEJU","2018-06-18","2018-06-18","DEJU-20180618-BREF1","DEJU-20180618-BREF1-A","B00000008273","DEJU-20180618-BREF1-B","B00000008274","DEJU-20180618-BREF1-C","B00000008275",NA,NA
"fa3cd8a9-a8e6-4c6d-bb26-473adcdff62e","DEJU","2018-06-20","2018-06-20","DEJU-20180620-BREF1","DEJU-20180620-BREF1-A","B00000008324","DEJU-20180620-BREF1-B","B00000008326","DEJU-20180620-BREF1-C","B00000008325",NA,NA
"74f1f409-026e-477e-9f5d-a29f3c72b464","DEJU","2018-06-22","2018-06-22","DEJU-20180622-BREF1","DEJU-20180622-BREF1-A","B00000008396","DEJU-20180622-BREF1-B","B00000008397","DEJU-20180622-BREF1-C","B00000008398",NA,NA
"eb0e02f6-31f1-4eda-a4e2-412e22348b66","DEJU","2018-07-10","2018-07-10","DEJU-20180710-BREF1","DEJU-20180710-BREF1-A","B00000008469","DEJU-20180710-BREF1-B","B00000008468","DEJU-20180710-BREF1-C","B00000008470",NA,NA
"e85621c5-65e5-4da1-bbfa-53efa9a74276","DEJU","2018-07-12","2018-07-12","DEJU-20180712-BREF1","DEJU-20180712-BREF1-A","B00000008504","DEJU-20180712-BREF1-B","B00000008503","DEJU-20180712-BREF1-C","B00000008502",NA,NA
"dbc5fddc-c134-42b6-b655-4a361f731394","PUUM","2018-11-09","2018-11-09","PUUM-20181109-BREF1","PUUM-20181109-BREF1-A","B00000048151","PUUM-20181109-BREF1-B","B00000048124","PUUM-20181109-BREF1-C","B00000048147",NA,NA
"8f959762-746d-4718-8a74-a25397b5d24a","PUUM","2018-11-11","2018-11-11","PUUM-20181111-BREF1","PUUM-20181111-BREF1-A","B00000048134","PUUM-20181111-BREF1-B","B00000048178","PUUM-20181111-BREF1-C","B00000048172",NA,NA
"e71da841-6a29-4b15-a672-3b551137111f","PUUM","2018-11-13","2018-11-13","PUUM-20181113-BREF1","PUUM-20181113-BREF1-A","B00000048195","PUUM-20181113-BREF1-B","B00000048196","PUUM-20181113-BREF1-C","B00000048198",NA,NA
"970233a4-d00b-43b2-9638-9b3ad48254f4","PUUM","2018-11-14","2018-11-14","PUUM-20181114-BREF1","PUUM-20181114-BREF1-A","B00000048207","PUUM-20181114-BREF1-B","B00000048217","PUUM-20181114-BREF1-C","B00000048218",NA,NA
"9b1110fa-8010-4225-af65-85e4a0ecf940","PUUM","2018-11-27","2018-11-27","PUUM-20181127-BREF1","PUUM-20181127-BREF1-A","B00000048294","PUUM-20181127-BREF1-B","B00000048293","PUUM-20181127-BREF1-C","B00000048292",NA,NA
"97354064-3c57-4e37-92ab-953f6cbbd8f3","PUUM","2018-11-29","2018-11-29","PUUM-20181129-BREF1","PUUM-20181129-BREF1-A","B00000048252","PUUM-20181129-BREF1-B","B00000048269","PUUM-20181129-BREF1-C","B00000048261",NA,NA
"0ff1b4ca-b39d-4542-910f-a00501bd6511","PUUM","2019-01-05","2019-01-05","PUUM-20190105-BREF1","PUUM-20190105-BREF1-A","B00000048250","PUUM-20190105-BREF1-B","B00000048249","PUUM-20190105-BREF1-C","B00000048248",NA,NA
"e681fb9a-16a3-492f-80d6-c0d59f6b122c","PUUM","2019-01-08","2019-01-08","PUUM-20190108-BREF1","PUUM-20190108-BREF1-A","B00000048266","PUUM-20190108-BREF1-B","B00000048301","PUUM-20190108-BREF1-C","B00000048268",NA,NA
"503b876b-fbbd-482e-89f9-fcc4596852ce","PUUM","2019-01-10","2019-01-10","PUUM-20190110-BREF1","PUUM-20190110-BREF1-A","B00000048378","PUUM-20190110-BREF1-B","B00000048379","PUUM-20190110-BREF1-C","B00000048380",NA,NA
"31321316-2333-43ec-9482-00b030821209","PUUM","2019-01-11","2019-01-11","PUUM-20190111-BREF1","PUUM-20190111-BREF1-A","B00000048393","PUUM-20190111-BREF1-B","B00000048394","PUUM-20190111-BREF1-C","B00000048395",NA,NA
"e5d01591-5b72-44f2-8057-986c2e0a851f","PUUM","2019-01-22","2019-01-22","PUUM-20190122-BREF1","PUUM-20190122-BREF1-A","B00000048448","PUUM-20190122-BREF1-B","B00000048449","PUUM-20190122-BREF1-C","B00000048432",NA,NA
"abad87df-e4fe-4569-8f7e-2fe3a6d6385d","PUUM","2019-01-23","2019-01-23","PUUM-20190123-BREF1","PUUM-20190123-BREF1-A","B00000048458","PUUM-20190123-BREF1-B","B00000048463","PUUM-20190123-BREF1-C","B00000048459",NA,NA
"bf42015e-862a-4140-b0b0-e987020a794c","PUUM","2019-06-07","2019-06-07","PUUM-20190607-BREF1","PUUM-20190607-BREF1-A","B00000048517","PUUM-20190607-BREF1-B","B00000048516","PUUM-20190607-BREF1-C","B00000048518",NA,NA
"7206dd89-0fff-41e5-98c3-6a5195fcb2aa","PUUM","2019-06-11","2019-06-11","PUUM-20190611-BREF1","PUUM-20190611-BREF1-A","B00000048545","PUUM-20190611-BREF1-B","B00000048544","PUUM-20190611-BREF1-C","B00000048543",NA,NA
"526580aa-9836-46b4-bb6c-3eb266d7242b","PUUM","2019-06-12","2019-06-12","PUUM-20190612-BREF1","PUUM-20190612-BREF1-A","B00000048586","PUUM-20190612-BREF1-B","B00000048585","PUUM-20190612-BREF1-C","B00000048587",NA,NA
"555e85df-2885-4db8-9873-41727f1a2328","PUUM","2019-06-13","2019-06-13","PUUM-20190613-BREF1","PUUM-20190613-BREF1-A","B00000048602","PUUM-20190613-BREF1-B","B00000048604","PUUM-20190613-BREF1-C","B00000048603",NA,NA
"cb83ef6c-9bde-4518-a6ca-605bcea37f0f","PUUM","2019-06-25","2019-06-25","PUUM-20190625-BREF1","PUUM-20190625-BREF1-A","B00000048633","PUUM-20190625-BREF1-B","B00000048635","PUUM-20190625-BREF1-C","B00000048634",NA,NA
"fd887202-034a-4c9d-8a02-73f1c7735ae6","PUUM","2019-06-27","2019-06-27","PUUM-20190627-BREF1","PUUM-20190627-BREF1-A","B00000048656","PUUM-20190627-BREF1-B","B00000048657","PUUM-20190627-BREF1-C","B00000048658",NA,NA
