"uid","analysisDate","namedLocation","domainID","siteID","plotID","plotType","collectDate","sampleID","cnSampleID","cnSampleCode","sampleType","acidTreatment","nitrogenPercent","organicCPercent","CNratio","cnPercentQF","percentAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF","sampleCode"
"44980610-9f80-4729-8279-15a5dd193c0b","2018-12-11","UKFS_003.basePlot.bgc","D06","UKFS","UKFS_003","distributed","2018-08-14T14:56Z","UKFS_003-M-36.5-30.5-20180814","UKFS_003-M-36.5-30.5-20180814-CN","B00000016230","soil","N",0.28,3.39,11.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"764dac0b-f983-44b6-bffa-babc1da7b228","2018-12-11","UKFS_005.basePlot.bgc","D06","UKFS","UKFS_005","distributed","2018-08-14T14:58Z","UKFS_005-M-33-28-20180814","UKFS_005-M-33-28-20180814-CN","B00000015803","soil","N",0.18,1.93,10.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"6ecda387-a1f2-4c5a-a405-8ce71e0aa89b","2018-12-11","UKFS_009.basePlot.bgc","D06","UKFS","UKFS_009","distributed","2018-08-14T15:42Z","UKFS_009-M-5-20.5-20180814","UKFS_009-M-5-20.5-20180814-CN","B00000016232","soil","N",0.2,2.87,14.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"6497d698-cc97-42e7-a648-9bab0139f48e","2018-12-11","UKFS_009.basePlot.bgc","D06","UKFS","UKFS_009","distributed","2018-08-14T15:55Z","UKFS_009-M-22.5-30-20180814","UKFS_009-M-22.5-30-20180814-CN","B00000015796","soil","N",0.16,2.06,13,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"95192605-2922-4500-b5e8-32c1f81c8a80","2018-12-18","UKFS_009.basePlot.bgc","D06","UKFS","UKFS_009","distributed","2018-08-14T16:08Z","UKFS_009-M-23.5-5-20180814","UKFS_009-M-23.5-5-20180814-CN","B00000015805","soil","N",0.09,1.3,14.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"d8bf4f34-62a1-4107-be5c-049d7a0dd284","2018-12-11","UKFS_032.basePlot.bgc","D06","UKFS","UKFS_032","tower","2018-08-14T16:09Z","UKFS_032-M-30-29.5-20180814","UKFS_032-M-30-29.5-20180814-CN","B00000015804","soil","N",0.29,3.51,12.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"c6b0699b-14bf-4de4-afae-6daf8cc9ad1c","2018-12-11","UKFS_032.basePlot.bgc","D06","UKFS","UKFS_032","tower","2018-08-14T16:23Z","UKFS_032-M-32-8.5-20180814","UKFS_032-M-32-8.5-20180814-CN","B00000016220","soil","N",0.42,5.27,12.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"ac1bf9ab-58a8-4e94-a5ec-e511e83526dd","2018-12-11","UKFS_032.basePlot.bgc","D06","UKFS","UKFS_032","tower","2018-08-14T16:31Z","UKFS_032-M-1-0.5-20180814","UKFS_032-M-1-0.5-20180814-CN","B00000016243","soil","N",0.19,1.8,9.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"07b1cb92-29fe-40d7-9ee5-2857aac16b5c","2018-12-11","UKFS_004.basePlot.bgc","D06","UKFS","UKFS_004","distributed","2018-08-15T14:02Z","UKFS_004-M-21-2.5-20180815","UKFS_004-M-21-2.5-20180815-CN","B00000016330","soil","N",0.32,3.46,10.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"e9c46e13-3169-43a3-87d0-f7c841e1679a","2018-12-11","UKFS_004.basePlot.bgc","D06","UKFS","UKFS_004","distributed","2018-08-15T14:27Z","UKFS_004-M-33-38-20180815","UKFS_004-M-33-38-20180815-CN","B00000016345","soil","N",0.28,3.19,11.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"55c459c7-4a66-4ff8-955c-313cd5d10e26","2018-12-11","UKFS_004.basePlot.bgc","D06","UKFS","UKFS_004","distributed","2018-08-15T14:27Z","UKFS_004-M-33-38-20180815","UKFS_004-M-33-38-20180815-CN","B00000016345","soil","N",0.28,2.92,10.5,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"f2c0649d-c785-4924-bd98-ef0a560b9ede","2018-12-11","UKFS_004.basePlot.bgc","D06","UKFS","UKFS_004","distributed","2018-08-15T14:39Z","UKFS_004-M-14-38.5-20180815","UKFS_004-M-14-38.5-20180815-CN","B00000016325","soil","N",0.27,2.78,10.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"25e6efd8-5500-452d-aca4-727d333dc727","2018-12-11","UKFS_002.basePlot.bgc","D06","UKFS","UKFS_002","distributed","2018-08-15T15:22Z","UKFS_002-M-36.5-3.5-20180815","UKFS_002-M-36.5-3.5-20180815-CN","B00000016277","soil","N",0.41,4.61,11.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"8523ef32-5d8c-485b-b2e3-ba87a371edd8","2018-12-11","UKFS_002.basePlot.bgc","D06","UKFS","UKFS_002","distributed","2018-08-15T15:45Z","UKFS_002-M-18-0.5-20180815","UKFS_002-M-18-0.5-20180815-CN","B00000016328","soil","N",0.33,4.77,14.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"8125cb16-f7e9-42e8-8b3d-0f1b46cb24f2","2018-12-11","UKFS_002.basePlot.bgc","D06","UKFS","UKFS_002","distributed","2018-08-15T16:01Z","UKFS_002-M-11.5-32-20180815","UKFS_002-M-11.5-32-20180815-CN","B00000016274","soil","N",0.42,4.77,11.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,NA
"2f4ff845-f70b-4963-8b04-2d58acadf8c4","2017-08-26","GRSM_051.basePlot.bgc","D07","GRSM","GRSM_051","tower","2015-08-26T14:30Z","GRSM_051-M-38.5-26-20150826","GRSM_051-M-38.5-26-20150826-CN",NA,"soil","N",0.09,3.45,38.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"b886ba8d-6d8c-4ceb-a868-c58c2a229b3d","2017-08-26","GRSM_051.basePlot.bgc","D07","GRSM","GRSM_051","tower","2015-08-26T15:17Z","GRSM_051-M-9.5-33.5-20150826","GRSM_051-M-9.5-33.5-20150826-CN",NA,"soil","N",0.12,3.16,26.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"4ce6b7b0-5fcc-43a9-9efa-cd359ae6f8bb","2017-10-24","GRSM_051.basePlot.bgc","D07","GRSM","GRSM_051","tower","2015-08-26T15:46Z","GRSM_051-M-31-3.5-20150826","GRSM_051-M-31-3.5-20150826-CN",NA,"soil","N",0.07,2.11,28.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"0679810a-292f-4a14-9072-e75d4349dc55","2017-08-26","GRSM_047.basePlot.bgc","D07","GRSM","GRSM_047","tower","2015-08-26T16:25Z","GRSM_047-M-7.5-37-20150826","GRSM_047-M-7.5-37-20150826-CN",NA,"soil","N",0.11,3.37,31.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"612c8366-709c-4d67-ae45-96f39daa793b","2017-08-26","GRSM_047.basePlot.bgc","D07","GRSM","GRSM_047","tower","2015-08-26T16:40Z","GRSM_047-M-38.5-39.5-20150826","GRSM_047-M-38.5-39.5-20150826-CN",NA,"soil","N",0.1,2.78,28.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"651c12d1-ce82-4bd5-bcb4-2c21badf3372","2017-08-26","GRSM_047.basePlot.bgc","D07","GRSM","GRSM_047","tower","2015-08-26T17:11Z","GRSM_047-M-36.5-16.5-20150826","GRSM_047-M-36.5-16.5-20150826-CN",NA,"soil","N",0.09,2.55,27.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"613f3fbd-742c-4798-af33-bcab55aff3db","2017-08-26","GRSM_050.basePlot.bgc","D07","GRSM","GRSM_050","tower","2015-08-26T18:11Z","GRSM_050-M-7.5-37-20150826","GRSM_050-M-7.5-37-20150826-CN",NA,"soil","N",0.23,3.14,13.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"4afa5731-abba-4adf-8981-977ccac0cb33","2017-08-26","GRSM_050.basePlot.bgc","D07","GRSM","GRSM_050","tower","2015-08-26T18:28Z","GRSM_050-M-38.5-39.5-20150826","GRSM_050-M-38.5-39.5-20150826-CN",NA,"soil","N",0.31,4.75,15.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"63a2211a-ac1a-4e2c-a0b4-3bf9c9fb33ea","2017-08-26","GRSM_050.basePlot.bgc","D07","GRSM","GRSM_050","tower","2015-08-26T18:41Z","GRSM_050-M-36.5-16.5-20150826","GRSM_050-M-36.5-16.5-20150826-CN",NA,"soil","N",0.41,5.6,13.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"bc1b0ca4-0123-4108-8f08-e61dce98b09d","2017-08-26","GRSM_016.basePlot.bgc","D07","GRSM","GRSM_016","distributed","2015-08-27T13:29Z","GRSM_016-M-16-33-20150827","GRSM_016-M-16-33-20150827-CN",NA,"soil","N",0.35,5.22,15.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"9e4a46b5-5008-4645-a7ba-da6d3afbe0fb","2017-08-26","GRSM_016.basePlot.bgc","D07","GRSM","GRSM_016","distributed","2015-08-27T14:02Z","GRSM_016-M-36.5-34.5-20150827","GRSM_016-M-36.5-34.5-20150827-CN",NA,"soil","N",0.21,3.36,16.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"55593a1d-473a-4c2d-ba7e-62fa559bbabb","2017-08-26","GRSM_016.basePlot.bgc","D07","GRSM","GRSM_016","distributed","2015-08-27T14:29Z","GRSM_016-M-28-9.5-20150827","GRSM_016-M-28-9.5-20150827-CN",NA,"soil","N",0.7,12.76,18.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"e84b656e-97c6-4556-a796-1e9edda4aa43","2017-08-26","GRSM_003.basePlot.bgc","D07","GRSM","GRSM_003","distributed","2015-08-27T17:08Z","GRSM_003-M-33.5-36.5-20150827","GRSM_003-M-33.5-36.5-20150827-CN",NA,"soil","N",0.26,5.9,22.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"4c665354-aae3-48d1-b159-4de500ba9db2","2017-08-26","GRSM_003.basePlot.bgc","D07","GRSM","GRSM_003","distributed","2015-08-27T17:24Z","GRSM_003-M-12.5-34-20150827","GRSM_003-M-12.5-34-20150827-CN",NA,"soil","N",0.29,6.14,20.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"20a12521-c0f2-455d-8518-8e572045c1ff","2017-08-26","GRSM_002.basePlot.bgc","D07","GRSM","GRSM_002","distributed","2015-08-27T19:11Z","GRSM_002-M-33-17.5-20150827","GRSM_002-M-33-17.5-20150827-CN",NA,"soil","N",0.09,2.29,25,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"6eec62f8-5627-4866-baba-b6ac853737f1","2017-08-26","GRSM_002.basePlot.bgc","D07","GRSM","GRSM_002","distributed","2015-08-27T19:31Z","GRSM_002-M-12-30-20150827","GRSM_002-M-12-30-20150827-CN",NA,"soil","N",0.08,1.63,19.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"212ab3a8-cb2d-419e-a17d-1cf64aec1035","2017-08-26","GRSM_001.basePlot.bgc","D07","GRSM","GRSM_001","distributed","2015-08-27T19:34Z","GRSM_001-M-31.5-0.5-20150827","GRSM_001-M-31.5-0.5-20150827-CN",NA,"soil","N",0.18,2.28,12.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"310d875b-2f12-4ce4-844a-57587e718539","2017-08-26","GRSM_001.basePlot.bgc","D07","GRSM","GRSM_001","distributed","2015-08-27T19:39Z","GRSM_001-M-39.5-27-20150827","GRSM_001-M-39.5-27-20150827-CN",NA,"soil","N",0.28,5.02,17.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"cba73753-0cc0-47bb-950f-a38c060d8c1e","2017-08-26","GRSM_002.basePlot.bgc","D07","GRSM","GRSM_002","distributed","2015-08-27T19:43Z","GRSM_002-M-26-31-20150827","GRSM_002-M-26-31-20150827-CN",NA,"soil","N",0.21,6.15,28.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"11eb1a58-70b7-4b4f-a329-c9d370b4f11f","2017-08-26","GRSM_001.basePlot.bgc","D07","GRSM","GRSM_001","distributed","2015-08-27T20:11Z","GRSM_001-M-8.5-22.5-20150827","GRSM_001-M-8.5-22.5-20150827-CN",NA,"soil","N",0.17,2.23,12.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"3a4476bf-0cd4-46da-9444-4c0451fdd742","2017-08-26","GRSM_007.basePlot.bgc","D07","GRSM","GRSM_007","distributed","2015-09-03T13:06Z","GRSM_007-O-5.5-28.5-20150903","GRSM_007-O-5.5-28.5-20150903-CN",NA,"soil","N",1.68,39.17,23.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"4c8550e2-d047-40bf-aff7-2b9bd8d7b19c","2017-08-26","GRSM_007.basePlot.bgc","D07","GRSM","GRSM_007","distributed","2015-09-03T13:06Z","GRSM_007-M-5.5-28.5-20150903","GRSM_007-M-5.5-28.5-20150903-CN",NA,"soil","N",0.37,7.68,20.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"7e11492f-1402-4339-a53c-ec43978ebeb3","2017-08-26","GRSM_016.basePlot.bgc","D07","GRSM","GRSM_016","distributed","2015-09-03T13:29Z","GRSM_016-O-16-33-20150903","GRSM_016-O-16-33-20150903-CN",NA,"soil","N",1.63,28.97,17.8,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"9d2bd95e-acf3-4046-804b-3326a2397d31","2017-08-26","GRSM_016.basePlot.bgc","D07","GRSM","GRSM_016","distributed","2015-09-03T13:29Z","GRSM_016-O-16-33-20150903","GRSM_016-O-16-33-20150903-CN",NA,"soil","N",1.64,29.04,17.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"827cd337-e929-4dfe-add3-5034816cb9cf","2017-08-26","GRSM_007.basePlot.bgc","D07","GRSM","GRSM_007","distributed","2015-09-03T13:30Z","GRSM_007-M-35.5-28.5-20150903","GRSM_007-M-35.5-28.5-20150903-CN",NA,"soil","N",0.17,4.33,25.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"019fba8b-69f6-4ffa-84e3-78d3a8eea635","2017-08-26","GRSM_007.basePlot.bgc","D07","GRSM","GRSM_007","distributed","2015-09-03T13:30Z","GRSM_007-O-35.5-28.5-20150903","GRSM_007-O-35.5-28.5-20150903-CN",NA,"soil","N",0.35,9.03,26.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"0ae51cb3-c8ef-4f15-a09b-06f7a13fdc58","2017-08-26","GRSM_007.basePlot.bgc","D07","GRSM","GRSM_007","distributed","2015-09-03T13:44Z","GRSM_007-M-35-13-20150903","GRSM_007-M-35-13-20150903-CN",NA,"soil","N",0.21,5.74,27.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"3e89ef14-e16b-49b4-b321-fed32f838869","2017-08-26","GRSM_007.basePlot.bgc","D07","GRSM","GRSM_007","distributed","2015-09-03T13:44Z","GRSM_007-O-35-13-20150903","GRSM_007-O-35-13-20150903-CN",NA,"soil","N",1.08,28.34,26.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
"3ca73d27-9b58-44ba-9ae5-dd12e56b4ad5","2017-08-26","GRSM_016.basePlot.bgc","D07","GRSM","GRSM_016","distributed","2015-09-03T14:02Z","GRSM_016-O-36.5-34.5-20150903","GRSM_016-O-36.5-34.5-20150903-CN",NA,"soil","N",0.91,16.36,17.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","legacyData",NA
