"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","biogeoIDnrcs","biogeoSampleType","biogeoTopDepth","biogeoBottomDepth","biogeoCenterDepth","particleSizeDistProcessedDate","particleSizeDistMethodPub","particleSizeDistMethod","coarseFrag2To5","coarseFrag5To20","sandTotal","siltTotal","clayTotal","carbonateClay","clayFineContent","siltFineContent","siltCoarseContent","sandVeryFineContent","sandFineContent","sandMediumContent","sandCoarseContent","laboratoryName","dataQF"
"41602a0d-a7cf-4ee7-b827-06699fb315f3","ORNL_010.basePlot.all","D07","ORNL","ORNL_010","S2016TN145010","2016-08-04","17N02632","Bt","S2016TN145010-3","bulk",15,33,24,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",17,40.5,46,34.6,19.4,NA,NA,15.7,18.9,29.6,7.4,3,4.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"fcaf3f83-5004-48cb-88f8-b123c637882c","ORNL_004.basePlot.all","D07","ORNL","ORNL_004","S2016TN145004","2016-08-04","17N02620","Bt3","S2016TN145004-4","bulk",36,44,40,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",130.5,144.5,23.5,51.6,24.9,NA,NA,41.8,9.8,4.2,6.4,4.9,2.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"2db99a99-4212-4990-ba1d-8d6986267234","ORNL_032.basePlot.all","D07","ORNL","ORNL_032","S2016TN145032","2016-08-04","17N02641","Bt3","S2016TN145032-5","bulk",70,100,85,"2017-12-17","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",9.2,0,10.4,51.1,38.5,NA,NA,33.4,17.7,6.3,1.6,1,1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"8421c2be-aab3-4090-9fb1-4475b42d7a2f","ORNL_004.basePlot.all","D07","ORNL","ORNL_004","S2016TN145004","2016-08-04","17N02619","Bt2","S2016TN145004-3","bulk",23,36,29.5,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",92.5,163.2,25.6,54.7,19.7,NA,NA,43.3,11.4,4.4,6.4,5.1,4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"81128fbe-3797-4235-a733-09e4aec8f2ec","ORNL_004.basePlot.all","D07","ORNL","ORNL_004","S2016TN145004","2016-08-04","17N02617","Oe","S2016TN145004-1","bulk",0,5,2.5,"","","",1.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"3aa8724d-024d-418c-8ee2-e2f5b46aaacb","ORNL_027.basePlot.all","D07","ORNL","ORNL_027","S2016TN001027","2016-08-04","17N02601","BE","S2016TN001027-2","bulk",4,20,12,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",24.7,14.3,29.2,45.2,25.6,NA,NA,33.2,12,10.5,12.8,3.4,1.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"0cd27f33-9473-4a61-878c-45e1fc85cdf2","ORNL_010.basePlot.all","D07","ORNL","ORNL_010","S2016TN145010","2016-08-04","17N02630","A","S2016TN145010-1","bulk",0,8,4,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",81.3,195.3,57.6,32.3,10.1,NA,NA,15.1,17.2,40.9,6.7,2.4,4.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"ba076810-ef26-4071-9414-b76128799484","ORNL_027.basePlot.all","D07","ORNL","ORNL_027","S2016TN001027","2016-08-04","17N02602","Bt1","S2016TN001027-3","bulk",20,100,60,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",13.1,1.9,28,41.4,30.6,NA,NA,29.8,11.6,10.6,11.3,3.2,1.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"a4de342f-eb83-4499-b95b-d284a0b75fa6","ORNL_032.basePlot.all","D07","ORNL","ORNL_032","S2016TN145032","2016-08-04","17N02638","BA","S2016TN145032-2","bulk",8,20,14,"2017-12-17","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",16.6,3.5,13.4,57.2,29.4,NA,NA,39.6,17.6,6.6,2.9,1.3,1.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"0d725832-2e70-4d26-bfc3-dc0a0095382e","ORNL_032.basePlot.all","D07","ORNL","ORNL_032","S2016TN145032","2016-08-04","17N02640","Bt2","S2016TN145032-4","bulk",40,70,55,"2017-12-17","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",30.6,2.5,11.2,48.4,40.4,NA,NA,33,15.4,6.7,2,1,1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"9235859f-35ac-429c-ab15-cf9d965e6458","ORNL_004.basePlot.all","D07","ORNL","ORNL_004","S2016TN145004","2016-08-04","17N02618","Bt1","S2016TN145004-2","bulk",5,23,14,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",133,162.6,29,40,31,NA,NA,25.3,14.7,20.7,5,1.6,1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"738ee9a6-c2f7-4155-b1cc-0494181f1c4a","ORNL_010.basePlot.all","D07","ORNL","ORNL_010","S2016TN145010","2016-08-04","17N02631","BE","S2016TN145010-2","bulk",8,15,11.5,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",65,160.8,54.7,35.3,10,NA,NA,15.6,19.7,38.7,8,2.6,2.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"7bf4c1f2-eb49-43fe-aced-5c4892734739","ORNL_032.basePlot.all","D07","ORNL","ORNL_032","S2016TN145032","2016-08-04","17N02639","Bt1","S2016TN145032-3","bulk",20,40,30,"2017-12-17","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",15.6,1.4,10.1,53.6,36.3,NA,NA,37.1,16.5,6,2.1,0.7,1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"ac451986-3781-4136-b677-401df1008433","ORNL_027.basePlot.all","D07","ORNL","ORNL_027","S2016TN001027","2016-08-04","17N02600","A","S2016TN001027-1","bulk",0,4,2,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",21.6,21.2,33.7,46.8,19.5,NA,NA,31.8,15,12.8,13.2,3.9,2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"137f0ef2-1817-4e8e-8ae5-73cbffb028ee","ORNL_040.basePlot.all","D07","ORNL","ORNL_040","S2016TN001040","2016-08-16","17N02612","A","S2016TN001040-1","bulk",0,7,3.5,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",56.7,79,36.8,47.1,16.1,NA,NA,25.8,21.3,24.8,5.8,1.5,2.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"93eb427d-ea54-43b9-aa97-55d66016b2e9","ORNL_040.basePlot.all","D07","ORNL","ORNL_040","S2016TN001040","2016-08-16","17N02616","2Bt3","S2016TN001040-5","bulk",60,100,80,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",29.9,15.8,39.7,32.3,28,NA,NA,16.9,15.4,19.9,8.7,3.8,4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"97964870-4dda-4f4a-88c7-57244fba55c9","ORNL_040.basePlot.all","D07","ORNL","ORNL_040","S2016TN001040","2016-08-16","17N02614","Bt1","S2016TN001040-3","bulk",15,36,25.5,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",43.3,11.6,36.4,41.9,21.7,NA,NA,25,16.9,24.7,6.3,1.9,2.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"367aa25e-5c30-46ac-b3e6-e4cadd850574","ORNL_040.basePlot.all","D07","ORNL","ORNL_040","S2016TN001040","2016-08-16","17N02615","2Bt2","S2016TN001040-4","bulk",36,60,48,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",16.4,2,31.3,54.4,14.3,NA,NA,42.3,12.1,4,6.7,5.4,4.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"105621d7-3470-4506-bc3c-09be2978cdca","ORNL_040.basePlot.all","D07","ORNL","ORNL_040","S2016TN001040","2016-08-16","17N02613","BA","S2016TN001040-2","bulk",7,15,11,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",51.4,34.6,38.5,43.6,17.9,NA,NA,25.5,18.1,24.6,6.6,2,2.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"046c7cfc-4830-4489-b237-9eb94ac47287","ORNL_012.basePlot.all","D07","ORNL","ORNL_012","S2016TN001012","2016-08-24","17N02587","A","S2016TN001012-1","bulk",0,7,3.5,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0.6,12.6,56.9,30.5,NA,NA,33.2,23.7,5.4,2.1,1.1,2.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"7e2ac438-26c1-46c8-9320-82d5717f7c26","ORNL_012.basePlot.all","D07","ORNL","ORNL_012","S2016TN001012","2016-08-24","17N02589","Bt","S2016TN001012-3","bulk",18,22,20,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",115.5,95.8,27.4,41.1,31.5,NA,NA,26.6,14.5,10.7,4.4,4.8,6.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"a06ee3c6-e980-4a07-ab44-0c21a41712d0","ORNL_012.basePlot.all","D07","ORNL","ORNL_012","S2016TN001012","2016-08-24","17N02588","BA","S2016TN001012-2","bulk",7,18,12.5,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,3.8,29.2,47.3,23.5,NA,NA,30,17.3,9.9,4.2,8.9,4.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"c81d50f6-b8a9-4323-8daa-9fdeef782262","ORNL_029.basePlot.all","D07","ORNL","ORNL_029","S2016TN001029","2016-08-26","17N02604","Bt1","S2016TN001029-2","bulk",6,15,10.5,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,1.7,32.8,65.5,NA,NA,29,3.8,0.3,0.8,0.3,0.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"1f8805b7-2592-4184-8e70-c19fa06c998e","ORNL_029.basePlot.all","D07","ORNL","ORNL_029","S2016TN001029","2016-08-26","17N02603","A","S2016TN001029-1","bulk",0,6,3,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,3.1,33.8,63.1,NA,NA,29.7,4.1,1.6,0.8,0.4,0.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"04578c13-cdb9-446b-b2d3-8aab4b260b12","ORNL_029.basePlot.all","D07","ORNL","ORNL_029","S2016TN001029","2016-08-26","17N02605","Bt2","S2016TN001029-3","bulk",15,35,25,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,1.6,23.7,74.7,NA,NA,22.4,1.3,1.2,0.2,0.2,0,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"b2a44443-e645-4dcb-8224-aeb5c4ca05cf","ORNL_035.basePlot.all","D07","ORNL","ORNL_035","S2016TN145035","2016-09-07","17N02644","Bt1","S2016TN145035-3","bulk",26,45,35.5,"2017-12-17","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",98.6,157.7,44.1,23,32.9,NA,NA,15.1,7.9,7.8,10.7,14.9,7.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"1ec58209-f70d-40bf-b0f1-272005c51fe6","ORNL_035.basePlot.all","D07","ORNL","ORNL_035","S2016TN145035","2016-09-07","17N02642","A","S2016TN145035-1","bulk",0,15,7.5,"2017-12-17","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",106,205.6,48.7,24.8,26.5,NA,NA,14.8,10,10.3,15.8,15,4.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"981f338a-c153-4a8d-9605-8b64244ae024","ORNL_033.basePlot.all","D07","ORNL","ORNL_033","S2016TN001033","2016-09-07","17N02610","A","S2016TN001033-1","bulk",0,8,4,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",58,13,18.6,55.4,26,NA,NA,33.1,22.3,7.2,3,2.7,3.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"9a564796-0379-4099-8e55-d18231140780","ORNL_035.basePlot.all","D07","ORNL","ORNL_035","S2016TN145035","2016-09-07","17N02643","BA","S2016TN145035-2","bulk",15,26,20.5,"2017-12-17","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",106.4,139.7,45.7,25.3,29,NA,NA,15.9,9.4,7.9,12.3,14.9,6.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"7f788096-5066-48c5-8e54-2fb7afb887b3","ORNL_033.basePlot.all","D07","ORNL","ORNL_033","S2016TN001033","2016-09-07","17N02611","Bw","S2016TN001033-2","bulk",8,20,14,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",154.1,64.8,27.2,49.5,23.3,NA,NA,29.4,20.1,6.7,4.8,5.1,6.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"70a46c20-7ded-4b05-b4a3-a3b150769060","ORNL_068.basePlot.all","D07","ORNL","ORNL_068","S2016TN145068","2016-09-08","17N02646","BA","S2016TN145068-2","bulk",11,17,14,"2017-12-17","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",42.1,61,23.7,49.5,26.8,NA,NA,37.4,12.1,6.3,6,5.8,3.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"5b163577-d25f-4e2f-9e79-d1f44aa2a25b","ORNL_068.basePlot.all","D07","ORNL","ORNL_068","S2016TN145068","2016-09-08","17N02645","A","S2016TN145068-1","bulk",0,11,5.5,"2017-12-17","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",61.8,86.1,24.7,50.2,25.1,NA,NA,38.4,11.8,6.7,5.6,6.4,4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"62675baa-c78a-4f93-891c-61988b36f073","ORNL_068.basePlot.all","D07","ORNL","ORNL_068","S2016TN145068","2016-09-08","17N02648","Bt2","S2016TN145068-4","bulk",60,100,80,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",19.5,19.5,4.6,10.7,84.7,NA,NA,8.6,2.1,1.1,1.1,0.8,0.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"8d9d6deb-f596-4b37-befc-6e85809a6752","ORNL_068.basePlot.all","D07","ORNL","ORNL_068","S2016TN145068","2016-09-08","17N02647","Bt1","S2016TN145068-3","bulk",17,60,38.5,"2017-12-17","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",17.4,26.7,4.9,16.6,78.5,NA,NA,13.1,3.5,1.2,1.3,1.1,0.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"9a619f9d-7f63-40f2-9a54-0cb4750f3f9c","ORNL_021.basePlot.all","D07","ORNL","ORNL_021","S2016TN001021","2016-09-16","17N02597","BA","S2016TN001021-2","bulk",13,26,19.5,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",81.5,80.8,17.3,57.3,25.4,NA,NA,45.7,11.6,5.6,3.1,2.6,3.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"f880981e-64bc-4ceb-a35c-15b7fc97a086","ORNL_021.basePlot.all","D07","ORNL","ORNL_021","S2016TN001021","2016-09-16","17N02598","Bt1","S2016TN001021-3","bulk",26,51,38.5,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",54.5,40,14.8,53.5,31.7,NA,NA,43.8,9.7,4.6,3.1,2,2.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"17368f56-f9a4-4161-a9b2-a4d6e31dc578","ORNL_021.basePlot.all","D07","ORNL","ORNL_021","S2016TN001021","2016-09-16","17N02596","A","S2016TN001021-1","bulk",0,13,6.5,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",53.3,70.5,14.3,64.4,21.3,NA,NA,47.4,17,2.1,4.9,2.4,2.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"3c1b0bd6-d75d-4ad3-bd87-4c04e243d409","ORNL_021.basePlot.all","D07","ORNL","ORNL_021","S2016TN001021","2016-09-16","17N02599","Bt2","S2016TN001021-4","bulk",51,100,75.5,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",34.7,9.8,11.8,50,38.2,NA,NA,40.9,9.1,3.4,2.7,1.9,2.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"fc259504-e41e-49bc-aebe-bbe18793dceb","ORNL_031.basePlot.all","D07","ORNL","ORNL_031","S2016TN001031","2016-09-18","17N02607","AB","S2016TN001031-2","bulk",18,36,27,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",44.4,59.4,35.1,44.1,20.8,NA,NA,33.7,10.4,7.1,12.1,10.6,2.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"1473bbc4-3fac-4030-9b12-a5acb2542cab","ORNL_031.basePlot.all","D07","ORNL","ORNL_031","S2016TN001031","2016-09-18","17N02606","Ap","S2016TN001031-1","bulk",0,18,9,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",32.5,45.2,35,43.9,21.1,NA,NA,33.6,10.3,7.8,11.5,11,3.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"2aafebd5-85e6-4919-9b46-ec9c58be67ca","ORNL_031.basePlot.all","D07","ORNL","ORNL_031","S2016TN001031","2016-09-18","17N02609","Bt2","S2016TN001031-4","bulk",64,100,82,"2018-01-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",30.2,19.6,27.1,39.5,33.4,NA,NA,29.3,10.2,6.6,8.9,8.3,2.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"1b7b0b64-a2a1-442e-bdf5-6215328f5bb8","ORNL_031.basePlot.all","D07","ORNL","ORNL_031","S2016TN001031","2016-09-18","17N02608","Bt1","S2016TN001031-3","bulk",36,64,50,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",43.7,33.9,29.3,48.8,21.9,NA,NA,36.1,12.7,6.2,10.5,8.5,2.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"b3356d05-7e5d-462b-9149-617f5457e5fd","ORNL_009.basePlot.all","D07","ORNL","ORNL_009","S2016TN001009","2016-09-21","17N02586","Bw","S2016TN001009-3","bulk",20,38,29,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",65,46.6,51.3,40.6,8.1,NA,NA,25.2,15.4,32.2,12.5,2.2,2.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"d2dcdcef-0bce-4be0-894d-fd38e1e54431","ORNL_009.basePlot.all","D07","ORNL","ORNL_009","S2016TN001009","2016-09-21","17N02585","BE","S2016TN001009-2","bulk",8,20,14,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",59.9,212.9,54.6,39.2,6.2,NA,NA,22.7,16.5,37.2,11.8,2.2,2.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"227d0f09-1290-4501-8dee-26644cc93dc9","ORNL_009.basePlot.all","D07","ORNL","ORNL_009","S2016TN001009","2016-09-21","17N02584","A","S2016TN001009-1","bulk",0,8,4,"2017-12-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",40.6,182.4,56,38.6,5.4,NA,NA,21,17.6,35.5,15.4,3.6,1.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"52c7364b-9923-4da0-88b3-900c15b96c8d","DELA_024.basePlot.all","D08","DELA","DELA_024","S2015AL063020","2015-09-28","16N02437","Cg","S2015AL063020-4","bulk",68,100,84,"2016-07-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,7.3,51.4,41.3,NA,NA,38.2,13.2,5.4,1.1,0.5,0.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"43a40663-6073-456d-9694-8fc21b6fbd7f","DELA_016.basePlot.all","D08","DELA","DELA_016","S2015AL063005","2015-09-28","16N02375","AB","S2015AL063005-2","bulk",12,32,22,"2016-07-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,9.6,53.9,36.5,0,NA,38.3,15.6,6.5,1.4,0.6,0.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"fb4bba5a-bc13-47f0-887f-67fd664b225e","DELA_016.basePlot.all","D08","DELA","DELA_016","S2015AL063005","2015-09-28","16N02377","Btg1","S2015AL063005-4","bulk",47,67,57,"2016-07-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,19.1,53.8,27.1,0,NA,33.2,20.6,12.8,3,1.4,1.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"a915d35a-ae41-4365-aa26-8cc9c46c18ef","DELA_016.basePlot.all","D08","DELA","DELA_016","S2015AL063005","2015-09-28","16N02374","A","S2015AL063005-1","bulk",0,12,6,"2016-07-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,5.9,59.3,34.8,0,NA,44.2,15.1,4,1.3,0.5,0.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"648d20bb-23e5-4829-890f-4d39c098c3b2","DELA_016.basePlot.all","D08","DELA","DELA_016","S2015AL063005","2015-09-28","16N02378","Btg2","S2015AL063005-5","bulk",67,100,83.5,"2016-07-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,18.8,53.5,27.7,0,NA,32.8,20.7,11.9,3.5,1.6,1.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"55abd9cb-0747-4e3a-a7b3-28c17338064c","DELA_003.basePlot.all","D08","DELA","DELA_003","S2015AL063001","2015-09-28","16N02361","Bt","S2015AL063001-2","bulk",6,36,21,"2016-07-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,6.3,46.5,47.2,0,NA,34.6,11.9,2.7,2.3,1.1,0.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"4d6ef075-0a32-4313-b7c1-976cd9b6c910","DELA_003.basePlot.all","D08","DELA","DELA_003","S2015AL063001","2015-09-28","16N02362","2Bt1","S2015AL063001-3","bulk",36,70,53,"2016-07-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,4.9,53.4,41.7,0,NA,39.3,14.1,2.6,1.7,0.5,0.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
"b1b4f247-13c8-425e-9a59-94a5fb4a94a8","DELA_003.basePlot.all","D08","DELA","DELA_003","S2015AL063001","2015-09-28","16N02360","A","S2015AL063001-1","bulk",0,6,3,"2016-07-14","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,1.8,61.2,37,NA,NA,52.5,8.7,0.9,0.6,0.2,0.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA
